User Address,Current USDC Balance,2024-10-17 USDC Balance,Exact Yield Earned,Yield %,Years Inactive,Last Interaction
0xf16a29170b0916238fae0c065181b92520b19cfb,12.697788,11.999999,0.697789,5.81,1.1,2024-09-08
0xb959d2340cb0fbf95fb60a8ed129285d0141dd48,12.001102,10.625497,1.375605,12.94,2.1,2023-09-12
0xc3439fcf1a0958793caaae2ff118b8e1a256612c,11.751824,11.000000,0.751824,6.83,1.3,2024-06-29
0x0c2d527acbda36b29f1ae7d49f5e9027482fe1db,11.605598,10.295999,1.309599,12.71,2.0,2023-10-01
0x62576f03f657dbd4a578e61535e6326d2d2ab59b,11.486013,9.999999,1.486014,14.86,2.7,2023-01-27
0x921e0cac091c752c7203925121f27429dd8f8e90,11.484743,9.999999,1.484744,14.84,2.7,2023-01-30
0xc4f3ecdd81141339d89c8c1d6d936ed18fae59e8,11.484609,10.000000,1.484609,14.84,2.7,2023-01-30
0x6f46ff0e62d65edb4aa7bc353117b4a2db32ab34,11.484596,9.999999,1.484597,14.84,2.7,2023-01-30
0x02a6cb87a1f11406895ecf342c6c7d38cfef5cdf,11.483661,9.999999,1.483662,14.83,2.7,2023-02-01
0x45a982aee3c0334e1cb194766bdc1e57811a89c2,11.483350,9.998903,1.484447,14.84,2.7,2023-01-30
0x7ba7ccee548591d6a0041ff9311ac7d908a7ea1f,11.468892,9.999999,1.468893,14.68,2.6,2023-02-27
0x57c05986de3796e7804a11c17fe42da7f6b0674e,11.467961,10.000000,1.467961,14.67,2.6,2023-03-01
0xade77dc3a3903fe954c9ec9625f18e8d5b804c51,11.466098,10.000000,1.466098,14.66,2.6,2023-03-03
0x6ae65a7033a84bb36778fea6607a25a0d6c8ee50,11.465329,9.999999,1.465330,14.65,2.6,2023-03-05
0xc50d80ee9fa7b79276c8106f98009327c2d7a698,11.463532,9.999999,1.463533,14.63,2.6,2023-03-08
0x15d0ede3f9a095137210a92e5f5c0721c3b59bc8,11.463411,9.999999,1.463412,14.63,2.6,2023-03-08
0x11ac2de65f1e8e4886625340fa1fd6b49194fc16,11.461620,9.999999,1.461621,14.61,2.6,2023-03-11
0xf89531d7deb63dc98262d32278940de6aa418630,11.460491,10.000000,1.460491,14.60,2.6,2023-03-15
0xdbd435fb1baeaf143c472c3b66f3a60dfe5d76c4,11.459594,10.000000,1.459594,14.59,2.6,2023-03-17
0xf35267ff8b6cb96da2d568e249c5861b4f697c5f,11.459584,10.000000,1.459584,14.59,2.6,2023-03-17
0x1ddda66e0c2a9991c7cf482416b1bf19be753af8,11.455930,9.997721,1.458209,14.58,2.6,2023-03-20
0x3db5c2ab3766ca5461981c0247383c3b84d36ebb,11.451827,10.000000,1.451827,14.51,2.5,2023-04-02
0xf13854d8848895b86f6e24479c448b3703334f5d,11.450991,10.000000,1.450991,14.50,2.5,2023-04-04
0x64e8e7e9668953c8959dea2b1c875d8c2c9eefc2,11.399246,10.000000,1.399246,13.99,2.3,2023-06-13
0xcba4e020118dc1c04b2257d04af11ea7be7e8c0e,11.393853,10.000000,1.393853,13.93,2.3,2023-06-21
0x4f8b1f7f06e84132e576b57469af6bf0b8679852,11.388142,10.000000,1.388142,13.88,2.3,2023-06-27
0xe8bc44ae4ba6eddb88c8c087fd9b479dff729850,11.382347,9.996349,1.385998,13.86,2.3,2023-06-29
0x2373bf9349b12893ac1a286ee49da70454855819,11.359873,9.999999,1.359874,13.59,2.2,2023-07-27
0x2091d61c4c06158154dc63ed4a0774e45601610a,11.352529,9.999999,1.352530,13.52,2.2,2023-07-31
0x5e0679b7b4c32bffcde69b5fefea89e77564ffe1,11.351108,10.000000,1.351108,13.51,2.2,2023-08-01
0x667dd57c2c70718593c8d2ff08e76246cfb619db,11.342575,9.999999,1.342576,13.42,2.2,2023-08-04
0xbe0b76b51763cc11db89258d6f1b13a296d2b347,11.341932,9.999999,1.341933,13.41,2.2,2023-08-04
0xa15e55d40364180ecb8d40f492c44c9681f3a32b,11.335768,10.000000,1.335768,13.35,2.2,2023-08-08
0x7f1cbca546edc06218da082cb8c25cb319b1afba,11.324367,10.001441,1.322926,13.22,2.2,2023-08-15
0x3a0eda248dce35eb6f75a59e80427637f84edb79,11.324058,9.999999,1.324059,13.24,2.2,2023-08-14
0x04333a1788a47068b9102d2d35695c312a0b312f,11.318289,9.999999,1.318290,13.18,2.2,2023-08-18
0xe3597bdd95ff6d53852888800953430e716d79cf,11.313014,9.999999,1.313015,13.13,2.1,2023-08-24
0x65a18ddba49d1f6a54f77f15ee6c0f81babfd786,11.304276,9.999999,1.304277,13.04,2.1,2023-09-02
0xa3dda2a27b74a4c947c1742a77132b073468cb60,11.300587,10.000000,1.300587,13.00,2.1,2023-09-06
0xb7287666b9befd95b0b0d61ac16fd001a397fa0c,11.299166,9.999485,1.299681,12.99,2.1,2023-09-07
0x93a8027faf756577195955481a5452655030c74d,11.277650,9.999999,1.277651,12.77,2.1,2023-09-27
0xcf7c546fdfbcc8b52b2a09286462b25bed79231b,11.269144,10.000000,1.269144,12.69,2.0,2023-10-03
0xe925f87d0c4c3882e1b8a42dc6530adae8759c24,11.252607,10.000000,1.252607,12.52,2.0,2023-10-17
0xb18d1829810f136e10cb162510286f2c59b7dfc7,11.236313,9.999999,1.236314,12.36,2.0,2023-10-28
0x7ba98ca30eedcf01b862f6dad5884f7ddea52ac9,11.204458,9.763695,1.440763,14.75,2.7,2023-02-17
0x5a86c571e5b8ca2ae97a22cc142750c40de5e6c8,11.199182,10.457824,0.741358,7.08,1.3,2024-06-17
0xf25463c4013cd8c1ef6510684470d0d3273bdcc1,11.057802,10.000000,1.057802,10.57,1.7,2024-01-24
0xa4b96b9a43661222602faef97fbe477a8e526093,11.003732,10.000000,1.003732,10.03,1.7,2024-02-21
0xb1b450abd5b5ab35f2bcd7c604544dca779a046b,11.001293,9.999999,1.001294,10.01,1.7,2024-02-22
0xcebdcb67ce5c557c3620f16bab01709cd601685d,10.853115,9.691990,1.161125,11.98,1.9,2023-11-18
0x7f9a158f2717a04ccb46b32c6109f05d4f0e5fa2,10.848418,10.000000,0.848418,8.48,1.5,2024-04-11
0xa6c9a887f5ae28a70e457178aabdd153859b572b,10.818036,10.001538,0.816498,8.16,1.5,2024-04-25
0x481bf723554ea5a844a41d3114528b734415a127,10.814503,10.000000,0.814503,8.14,1.5,2024-04-26
0xff0101cc691ad56ff00ca43a724d7926a868c037,10.769892,9.999999,0.769893,7.69,1.4,2024-05-21
0xcaca41c458f48d4d7c710f2e62aee931e149a37d,10.762084,10.000000,0.762084,7.62,1.4,2024-05-25
0x64bba826e00d00ef38e257d58060e86956d0ed14,10.663450,9.999999,0.663451,6.63,1.3,2024-07-10
0x03398ed7a22deaf51a973a94dda7e6f5e2039dd1,10.658467,9.952879,0.705588,7.08,1.3,2024-06-17
0xfa99f46dd28933b56bfdb829d2a2d59efaceb2d5,10.615554,9.999999,0.615555,6.15,1.2,2024-08-10
0xb6ae49acfa5cbc4c343d4f25a71c3b10c96c4de0,10.601175,10.000000,0.601175,6.01,1.1,2024-08-23
0xc161a6f92b4561068f5996b8f835a37a284d7362,10.589197,9.999999,0.589198,5.89,1.1,2024-09-02
0x4fbb4ea1540285ea98bf96c2724bab07ca990b2e,10.574334,9.999999,0.574335,5.74,1.1,2024-09-15
0x1de24fc097bdb41b179f41895f591bb694f4cf89,10.548776,9.999999,0.548777,5.48,1.0,2024-10-05
0xb11e0d669b7edd2e1747ec2c96b71916a65714bb,10.252546,9.050633,1.201913,13.27,2.2,2023-08-12
0x1efca80bae2f3d3e520853a3ff2eef6f80f09d61,10.228431,9.000000,1.228431,13.64,2.2,2023-07-22
0xaab3e9a398ec2d5d83f902b0333ed2e920de8a7b,10.204177,8.999999,1.204178,13.37,2.2,2023-08-07
0xb8543e19b2d8428182aff43bfd2e945e5f41a19a,10.143610,8.999999,1.143611,12.70,2.0,2023-10-02
0x05c241033390787b27d8924592973214de2911c2,10.039334,8.807371,1.231963,13.98,2.3,2023-06-13
0x52b0f9dc4d40d42d3e91eb4656e1e0ead1639b22,9.773515,9.045280,0.728235,8.05,1.5,2024-05-01
0x8df07afd00393f8ef399bb7f7b24c3f67b7069ce,9.695478,9.000000,0.695478,7.72,1.4,2024-05-19
0xfa31bfd5d106ef73f0ee4b71c57d9a0213025c99,9.578517,9.000572,0.577945,6.42,1.2,2024-07-23
0x355784934ef5616e6025c8dbdf84d6943217177f,9.164246,8.007749,1.156497,14.44,2.5,2023-04-15
0x283cf9992d7a6f582b5a9896c4dbb611049cd0dd,8.852518,8.203316,0.649202,7.91,1.4,2024-05-08
0x11a8dc866c5d03ff06bb74565b6575537b215978,8.507270,7.980007,0.527263,6.60,1.3,2024-07-12
0xded7d0b36cb003e2dd9f481d2feeac533caacabb,8.039840,7.000000,1.039840,14.85,2.7,2023-01-28
0xfec1c61c73d1145ca3d268a25d229c138279da68,7.913890,7.000000,0.913890,13.05,2.1,2023-09-01
0x69f63cfb367cbd8d57151de8245fdc24a7dbf701,7.851004,6.999999,0.851005,12.15,1.9,2023-11-10
0x97058261eb17f8fa524ae265e55ad594a084c7ff,7.707746,7.108542,0.599204,8.42,1.5,2024-04-13
0x37b0c7748184e7fba30e7c0d08df0498f7bca54f,7.443770,6.982508,0.461262,6.60,1.3,2024-07-12
0xa51777ad75545767eebe53b1bfc58de2d706818c,6.811683,6.128458,0.683225,11.14,1.8,2023-12-29
0x84a67190401ae7dd22e153d303b4086c49aa1aa9,6.601776,5.999999,0.601777,10.02,1.7,2024-02-21
0x2b2b623d5b40e8d5d0932abf4bb383b2b42f69c5,6.564852,5.836531,0.728321,12.47,2.0,2023-10-21
0xf76d57e51d75920dc3625117c252d1e7be48d93c,6.123467,5.706377,0.417090,7.30,1.4,2024-06-07
0xf3ba5b880f3c4bc5c55cf069cc2ecd7c81e94a05,6.102783,5.399685,0.703098,13.02,2.1,2023-09-05
0xc397d4677d0fe3d5c55c017b6a1e2c5162f7de32,5.913096,5.612260,0.300836,5.36,1.0,2024-10-15
0x9c57247136f873e7fe0120cbae911458c57ce224,5.820206,5.100000,0.720206,14.12,2.4,2023-05-26
0x6c86d5ce933ee2c2e634ec1fd15e23d407428844,5.742608,5.000000,0.742608,14.85,2.7,2023-01-29
0x5bef45489a03462d199612c5cd992f114f398ea8,5.740208,4.999999,0.740209,14.80,2.7,2023-02-07
0x3a392144ddc617d69ca8df3781e551ba4825cd02,5.731296,4.999999,0.731297,14.62,2.6,2023-03-09
0xf05d7aeb27b8264ee59232756c5eb3fbecca0ebc,5.730701,5.000000,0.730701,14.61,2.6,2023-03-12
0xae70fe2d8d4d0e4e956c9858e9450e851e4ebc1b,5.729478,5.000000,0.729478,14.58,2.6,2023-03-19
0xf5278ad03dce8eb5e04007d81590137aae05a6a8,5.728659,5.149899,0.578760,11.23,1.8,2023-12-26
0x726710ae5e58e84514a46772480450b5934f2f50,5.728198,4.999999,0.728199,14.56,2.6,2023-03-24
0x0b22872a35af7177357ca16d3bce04a618544f5c,5.727681,4.999999,0.727682,14.55,2.6,2023-03-26
0x5dbc6208cc2ecb91943355486987ab89b6e7dc2a,5.723545,4.999999,0.723546,14.47,2.5,2023-04-11
0x8fdafb7b1d2baa1de793425f96d2839f742d6692,5.720724,5.000000,0.720724,14.41,2.5,2023-04-20
0xe7eb91cd8199ca42be09be53491f16857f27f189,5.692540,5.000000,0.692540,13.85,2.3,2023-07-01
0x959a90a6b88d19184ac7c46dfe43ff2968b12bd2,5.686178,5.001185,0.684993,13.69,2.3,2023-07-17
0xc55f15a6cab1d170ba8f7687c2974058e2ce9451,5.671409,5.000000,0.671409,13.42,2.2,2023-08-04
0x00d283ffcb70f7b9a1d844e54a1ade61e5443b6c,5.643636,4.999999,0.643637,12.87,2.1,2023-09-19
0x6d9ebc1f60dcb556b54f6477945ee0a12d5fe193,5.635004,5.000559,0.634445,12.68,2.0,2023-10-03
0x8da0700215ca5e392bca1cd16e9817b28b21260c,5.632171,5.303958,0.328213,6.18,1.2,2024-08-08
0x467781e62b439557127699c71c761ac4f7150a48,5.619148,4.999999,0.619149,12.38,2.0,2023-10-27
0x978318d5d01ba335b7e5b0e42e866fbb23bbc594,5.506169,4.999999,0.506170,10.12,1.7,2024-02-17
0xfce75b35bde037e7bf53643308db6b735a71f1bd,5.349505,5.050000,0.299505,5.93,1.1,2024-08-29
0xe7a6f2a51de5ae0c6ea17b5ec3c44cecbdf2dadf,5.338639,5.009999,0.328640,6.55,1.3,2024-07-15
0x8b4b1a2a14a41d01f40db05b412f954b6a2a77c3,5.332037,5.001598,0.330439,6.60,1.3,2024-07-12
0x311e8284f57eb375b2d0cdd34ca6b7ae7603805e,5.331592,5.001203,0.330389,6.60,1.3,2024-07-12
0x691555e57fe6afba3024197a57de746a40cef87f,5.331392,5.001856,0.329536,6.58,1.3,2024-07-13
0x6f7800649b6cfabdab75dda69227695cbaa7a732,5.331067,5.000705,0.330362,6.60,1.3,2024-07-12
0x534a3bb1ecb886ce9e7632e33d97bf22f838d085,5.330376,4.999999,0.330377,6.60,1.3,2024-07-12
0x53d2d9d2b36d2784d80297e6532e3bd965435021,5.330375,4.999999,0.330376,6.60,1.3,2024-07-12
0x0d2b0c59d6a51eae239a6c6ee29cfe73b79cc35b,5.330372,4.999999,0.330373,6.60,1.3,2024-07-12
0xc581d6ef24146f745d5bc014cc114c8f0ca74783,5.330369,5.000000,0.330369,6.60,1.3,2024-07-12
0x52f0b1b251fca6f2b1191803a0aa4d9f4db6f924,5.330364,4.999999,0.330365,6.60,1.3,2024-07-12
0x86de02b6053386a00748656e4eb765c38352e8c7,5.330361,4.999999,0.330362,6.60,1.3,2024-07-12
0x593a362aa176a59da0f1d09c6c0e25c59125c8be,5.330361,4.999999,0.330362,6.60,1.3,2024-07-12
0xadc16212fd09c3a8a2fadcd2dcd4096d7608ab9e,5.330350,4.999999,0.330351,6.60,1.3,2024-07-12
0xe32a91e9fd95839887b59767fed1c1eab7a301c2,5.330347,5.000000,0.330347,6.60,1.3,2024-07-12
0xaa65b1f89014c0eb6dce2255cdb6161f8506ee4c,5.330346,4.999999,0.330347,6.60,1.3,2024-07-12
0x8f690502964348acbab0e3e3e81192a582715d89,5.330338,5.000000,0.330338,6.60,1.3,2024-07-12
0x3e9f59f371db249f2d95cf1e6f5224ff1d7328ab,5.330334,5.000000,0.330334,6.60,1.3,2024-07-12
0x5eaaa5f779d13042d1cf248527e32db52b3505e0,5.330322,5.000000,0.330322,6.60,1.3,2024-07-12
0xeb8c99bede039c4166ef09454ffe545a2e142b54,5.330310,4.999999,0.330311,6.60,1.3,2024-07-12
0x8faa9b70386de0dfb3cd6cad24a20f6c884b4a2b,5.330309,4.999999,0.330310,6.60,1.3,2024-07-12
0x1eb1fcc34da2649d96ca3fcecfe2cf01c2c83696,5.330302,4.999999,0.330303,6.60,1.3,2024-07-12
0x156fe6bccb5c8077d4dd358e1446db96777173c0,5.330300,5.000000,0.330300,6.60,1.3,2024-07-12
0xefe032d5d63977ec693fc9189e8731547600bbfa,5.330299,5.000000,0.330299,6.60,1.3,2024-07-12
0xaba3cbfd73b9d517df0f1c82b4e45a3c052dc988,5.330298,4.999999,0.330299,6.60,1.3,2024-07-12
0x3121c6c397431bef2bedb8bb2850f6bbb8ccb81d,5.330298,5.000000,0.330298,6.60,1.3,2024-07-12
0x388d397b6ba2cb3aa20e39d59b779a3ac35c8358,5.313864,5.000000,0.313864,6.27,1.2,2024-08-01
0xc8053f4b67c5f5046125aaa1040480091d225c7c,5.313303,4.999999,0.313304,6.26,1.2,2024-08-01
0xcf2272205cc0cf96cfbb9dd740bd681d1e86901e,5.298559,5.000000,0.298559,5.97,1.1,2024-08-26
0xb3d61915853dc79b39442f66931fe42ae9f1792d,5.292935,5.000000,0.292935,5.85,1.1,2024-09-04
0x8fdbea66dd4b336a194ec54f668eb20e93c4532f,5.032064,4.588698,0.443366,9.66,1.6,2024-03-05
0xbc1c1f0ccda9165eb16226d9dee352b46424dd6a,4.993773,4.393792,0.599981,13.65,2.2,2023-07-21
0xbe3b494644682d94241cce96742271dbfe6fedb4,4.927181,4.298953,0.628228,14.61,2.6,2023-03-18
0x198546bb75a2c4e177c7ff03ec4b0de0b10f8d9f,4.642586,4.061386,0.581200,14.31,2.5,2023-05-02
0x925b9fbb5acbd1d89113cce8d7a8d901d1ca87f1,4.592425,3.999999,0.592426,14.81,2.7,2023-02-06
0x1bb168cafc4422cf67445d1eab6879a06fb1aff7,4.587462,4.000000,0.587462,14.68,2.6,2023-02-28
0x685452dc71c87b9dfb0bf99f1937665efe07046f,4.581643,3.999999,0.581644,14.54,2.6,2023-03-28
0xfa299796811359969d38935cad40e0dc12f85b3d,4.360682,4.000000,0.360682,9.01,1.6,2024-03-24
0x63e27b33eaf9f46e69b49b7a15b6f12e70245477,4.337705,4.000000,0.337705,8.44,1.5,2024-04-13
0x89569ad6a110850a7b60ded3126b6f5ea3bb24ad,3.994409,3.711629,0.282780,7.61,1.4,2024-05-25
0xa90216c7d3cc4015d63287821ce30cae9d9adc9a,3.987733,3.478984,0.508749,14.62,2.6,2023-03-10
0x9e87ab0c55ce63b5bb56a12209c1c2d33ff297c3,3.938169,3.641127,0.297042,8.15,1.5,2024-04-26
0x4d2c0329ad56eecb2aeb212111323a70cc031b18,3.729999,3.521080,0.208919,5.93,1.1,2024-08-29
0xb3dfe140a77ec43006499cb8c2e5e31975cad909,3.702819,3.344148,0.358671,10.72,1.7,2024-01-17
0xc2714a31819f621136eaa739964e4e8932460fec,3.579946,3.177363,0.402583,12.67,2.0,2023-10-05
0x9d2fa4575f2389c09379b81d376f4a1f88dedc43,3.444889,2.999999,0.444890,14.82,2.7,2023-02-02
0xd1aa05afed75591d20bdaf74c8183ee1e1614286,3.443095,3.203342,0.239753,7.48,1.4,2024-05-31
0xef408c04d9da2425fe2241bfa3e46e2feca5a4c6,3.437991,3.196942,0.241049,7.53,1.4,2024-05-29
0xde9329f9ef6210cabfbe7e5674c08fb475f9e2d9,3.434865,2.999999,0.434866,14.49,2.5,2023-04-06
0x42353a7fc70eab5c0017733813805313b7b10b8b,3.398145,2.999999,0.398146,13.27,2.2,2023-08-12
0x0bf1c4f52b0ca18da4a74b056b008d03ccc08676,3.381430,3.000000,0.381430,12.71,2.0,2023-10-02
0x5de5359752aab59e9eba9b82c7d1fa7f8a4df97d,3.322419,2.999999,0.322420,10.74,1.8,2024-01-16
0x133e2618619c19b6ee0594d4a1c9df8634394994,3.313132,3.078208,0.234924,7.63,1.4,2024-05-24
0xa3a23e58bef0d0ad5724e1c17658d6f4f0e4d359,3.306478,2.999999,0.306479,10.21,1.7,2024-02-13
0x0ccde813018b0be56f7a7044bda4e8dc10676d20,3.209075,3.000000,0.209075,6.96,1.3,2024-06-22
0x19bc8ba61186894e5840f4013891845285aabe9e,3.190212,2.992500,0.197712,6.60,1.3,2024-07-12
0x0eb8a77eecb5a27694e2f53a645283a7b6f857be,3.180273,3.000000,0.180273,6.00,1.1,2024-08-23
0x28a213b9f957d7dcaf534f6afff7e3012c715306,3.174246,2.999999,0.174247,5.80,1.1,2024-09-09
0xd0e2c68266a3191aa30e905d9a60e200c1c2c6ef,3.088884,2.842560,0.246324,8.66,1.5,2024-04-04
0x90a85bcea4c2cacc6fbc5f6d06876c50d0b82ba3,2.997737,2.659366,0.338371,12.72,2.0,2023-10-01
0xf8a09bf413576a2e8b406dae09732aae29a1c8d4,2.941041,2.561081,0.379960,14.83,2.7,2023-02-01
0x15c216d380e6081ad973e733ad4cf512711830ef,2.869751,2.511758,0.357993,14.25,2.4,2023-05-09
0x73ca1f3ef3f7e2af8ee8df6d0ef8441a398744e7,2.841754,2.683869,0.157885,5.88,1.1,2024-09-02
0x209b2346598a7f7f0a8068aec2b76385ed98dab8,2.754566,2.400000,0.354566,14.77,2.7,2023-02-14
0x17b1774f8dea3eb0fb0731cebf2a85ffe90966c3,2.576187,2.432955,0.143232,5.88,1.1,2024-09-02
0xd0cda531d17e5050e68dffbafb3ea1e9bf81a468,2.469324,2.280628,0.188696,8.27,1.5,2024-04-20
0xcf404e95bd25a2473ea55d4b88a13e34f32d020c,2.435407,2.141335,0.294072,13.73,2.3,2023-07-14
0x8b853f9be244e894f62b4297cbd5f40b9d24ae64,2.421563,2.152501,0.269062,12.49,2.0,2023-10-20
0xe761b7b66f0ab4458049d468037528284ef70800,2.331214,2.111506,0.219708,10.40,1.7,2024-02-05
0x0d8c44854055f4becdfee63d2f6286548ace0c34,2.293811,2.000000,0.293811,14.69,2.6,2023-02-27
0x1876a2f935a86e6371e6e56e3fb3abcbb50125da,2.292616,2.000000,0.292616,14.63,2.6,2023-03-08
0x4bfd9b8bad0098930eba0048e74fef5972910c69,2.292552,2.000076,0.292476,14.62,2.6,2023-03-10
0xea7ffc3cbca3ac13fb14dbd5d030f0f73a77ff5c,2.290596,2.000000,0.290596,14.52,2.6,2023-03-31
0x69bc7d2682205b98a88536f9c3cad7a47b5afde7,2.280907,1.999999,0.280908,14.04,2.4,2023-06-05
0xb10c1fe3d9cb828ae526f229d1c943b39688521f,2.280602,2.106003,0.174599,8.29,1.5,2024-04-19
0x8ea403f69219c66f1307d57ca63ec02124c02032,2.268426,1.999999,0.268427,13.42,2.2,2023-08-04
0xe4506f5fc49afd514d8f56552a7cfcf833ede5ef,2.262048,2.000000,0.262048,13.10,2.1,2023-08-28
0x462409cb494feb27dd98eb4be80d56db21587aab,2.259969,2.000000,0.259969,12.99,2.1,2023-09-07
0xf8de1e04e35d3059ed38a80c23a85884c3a12833,2.256949,1.999999,0.256950,12.84,2.1,2023-09-21
0xdf4f0ad809b9476fb90475f728af100def5e9678,2.256381,2.000000,0.256381,12.81,2.1,2023-09-23
0xc6ef1d17814a32e63723168db4b6c3a09bfdd8bf,2.254536,2.000000,0.254536,12.72,2.0,2023-10-01
0x73ae371f534256d69de644f0d0df2c6b1ec115cf,2.254278,2.000406,0.253872,12.69,2.0,2023-10-03
0x11237524b62dd6ca745c86c9444620b4e571b534,2.252275,2.015626,0.236649,11.74,1.9,2023-12-01
0x1eec1f675519bbaba3896ebd64aa6159d929a62f,2.243231,2.042572,0.200659,9.82,1.6,2024-02-29
0x5375d7ebaeee4e05468da9ab1c155140baa497ff,2.216255,2.088313,0.127942,6.12,1.2,2024-08-13
0xfcf240d2ad72fa4bba283fff352f9aad26440a7b,2.156357,2.000000,0.156357,7.81,1.4,2024-05-14
0x4f018255118c9bfde6b83e5982657fe185a4f152,2.152685,2.000000,0.152685,7.63,1.4,2024-05-24
0x5c4159bb3eee31760c9f2d9a356e51d6ab4c6d47,2.142842,1.900000,0.242842,12.78,2.1,2023-09-26
0x393a7ff59c6e41a2500e422a99e539188b861350,2.142147,2.000000,0.142147,7.10,1.3,2024-06-16
0x5ba5c2e40991aa41ef6aa908c84a4293f4701504,2.137503,2.000000,0.137503,6.87,1.3,2024-06-27
0xa124bbb165e40c086bbd365520a7311756fae4b7,2.137029,1.866991,0.270038,14.46,2.5,2023-04-12
0x0fbb47bea0b802a2824f4df73029a4ffbd552787,2.136043,2.000024,0.136019,6.80,1.3,2024-07-01
0x881002e8562eb690cb74f0319f762296e4dae68d,2.125018,2.006870,0.118148,5.88,1.1,2024-09-02
0xff10d807ca592d6651ce66f6c481c2f80f10baf0,2.120467,2.000000,0.120467,6.02,1.2,2024-08-22
0x5e2922c21bbfd1dc8a39fd4d0e0f060d7f89aa2d,2.120005,1.989335,0.130670,6.56,1.3,2024-07-14
0x1b8061a0af9c4eaae4a8c5122d8287f764f0114f,2.113418,2.000000,0.113418,5.67,1.1,2024-09-22
0x4fcdd8cbc0442ddcacbc75fe98645dfde5e6c96c,2.110491,1.859828,0.250663,13.47,2.2,2023-08-02
0x26aca891c0ae0428aa9a5fa8319beffe7c4c101c,2.095421,1.849413,0.246008,13.30,2.2,2023-08-11
0x758259c6cd83a2ac9a5b4a37d91dc6b615e797a2,2.083730,1.819086,0.264644,14.54,2.6,2023-03-27
0x7e1e43111b97c816528f8dea236d75028f3461f8,2.034707,1.922486,0.112221,5.83,1.1,2024-09-06
0xd0dbcac7574ecfbbeea3c42b4b1dcf48dc7470ba,1.871320,1.748845,0.122475,7.00,1.3,2024-06-21
0x8055d2e0cf5232779043a65e2467e782bc090d1f,1.827632,1.618411,0.209221,12.92,2.1,2023-09-14
0x2f3b3ea01a995a720ee53397d8bce170f71693f1,1.815671,1.721651,0.094020,5.46,1.0,2024-10-08
0xa323d125ba4b4cd9f8684e9cde31813b01bca1ff,1.794493,1.590505,0.203988,12.82,2.1,2023-09-23
0x195a9298f08a187147bead2465bfc264b4c9e821,1.708514,1.501301,0.207213,13.80,2.3,2023-07-07
0xb3e9f0447f958f81ea362ebbddd886bb9930bed0,1.692604,1.597941,0.094663,5.92,1.1,2024-08-30
0x8fe0e1205811d5a7e80ee9dc65ae75cafd71ac8d,1.679559,1.516237,0.163322,10.77,1.8,2024-01-15
0x28129f5b8b689edcb7b581654266976ad77c719b,1.596423,1.432051,0.164372,11.47,1.8,2023-12-14
0x2dfe1a5a0074e05314cb9a3f67898a78dea9fc9f,1.594437,1.466265,0.128172,8.74,1.5,2024-04-01
0x73a986af1477d917b9b5274f8121fb30c50425fa,1.590368,1.499999,0.090369,6.02,1.2,2024-08-22
0xc82b2b442a15a08e4932ebdf49c2aed0d5dd20f0,1.449114,1.364364,0.084750,6.21,1.2,2024-08-05
0xd4c0c627684003d72639b856bb62a937293e5c87,1.446870,1.261966,0.184904,14.65,2.6,2023-03-05
0x56f5c567e4887089ec75c8bdbedbe30cb3f1ca30,1.395596,1.224337,0.171259,13.98,2.3,2023-06-13
0xc3cdadcbb3bac653bd0547128de78f2418914146,1.383530,1.267158,0.116372,9.18,1.6,2024-03-18
0xa7176a169bbf4b02821fc451d1e4da668a20c1b4,1.382429,1.302973,0.079456,6.09,1.2,2024-08-16
0xf2f94d2acd63f089e2d9e82bc8edb0fbd40a28fd,1.377263,1.200000,0.177263,14.77,2.7,2023-02-14
0x3d75b3f53903b8e528b95e0b21deddb31df37305,1.369756,1.199999,0.169757,14.14,2.4,2023-05-23
0x86962da3edd086b7c910498270df67273cff542f,1.303357,1.199999,0.103358,8.61,1.5,2024-04-06
0xc39c8e7f820ac3b32283bccfe367870a290f9035,1.294775,1.130000,0.164775,14.58,2.6,2023-03-20
0x5e4628b07c70557f6d546a8dc34f0636b37b7c53,1.276465,1.205882,0.070583,5.85,1.1,2024-09-05
0x100489c3836bdb932e5bac7dfa4eb7ac5f57a7fe,1.239408,1.149307,0.090101,7.83,1.4,2024-05-13
0x3222d0ab7626f4f9bc9f1070ce1de322b481bda5,1.192894,1.042506,0.150388,14.42,2.5,2023-04-18
0x75e617ace2e1025b2651d9902df9c94df4457a2a,1.181244,1.030000,0.151244,14.68,2.6,2023-02-28
0x6e33c520277952aa4950e548f18f4bf8b17c8867,1.159293,1.010000,0.149293,14.78,2.7,2023-02-12
0xce6b1bb435b55acd865923d5f92ca70796139be5,1.159287,1.010564,0.148723,14.71,2.6,2023-02-23
0xf2a451c3141600af40ef877edb27bff0c0a5332c,1.150660,1.051291,0.099369,9.45,1.6,2024-03-11
0x26196a40173683aca1565467c5d8dccff843b736,1.147987,0.999999,0.147988,14.79,2.7,2023-02-08
0x75347ffee016b15e4e3932ff09aa4dc1102e2acf,1.147929,1.000000,0.147929,14.79,2.7,2023-02-09
0x3d71c08d432710123eaf8fc7278431518366a335,1.147780,1.000000,0.147780,14.77,2.7,2023-02-13
0x2e339c5a9119262916e34333d0334224fed09d0f,1.147432,1.000000,0.147432,14.74,2.7,2023-02-19
0x78a4c006ac85ccf41d71b804c2a6e00a3793cb77,1.147107,0.999999,0.147108,14.71,2.6,2023-02-24
