User Address,Current WETH Balance,2024-10-17 WETH Balance,Exact Yield Earned,Yield %,Years Inactive,Last Interaction
0x2d78d744eb3b9176ab59c361aad9bb715af45edb,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0xf823dad3e583f5f74d1a5cd11991fbe79f427340,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0x76cad4f6769990bd4e295d3dec82e481f9669cf3,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0x82f44bbb58e4e4a86bd04fbe6926a16c2b0b4f73,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0x840dda36345d57fb33ca196c2c64d14d440854fe,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0x9b57768021bff6bef1da36a1ffa482ca1bd0b15a,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0xc1125fb576735d9662e2c96a51fabc75916eee16,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0x83e071c98a5b6ceee16e9f3e553f00d5540853e1,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0x432210e6ef2ad6f3399f4e80a3d0ba17e69ac91d,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0xb2175314e61691081331fed1bc73b94601c27567,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0xc5d9dfa120ebd019978c60bc04a26fb148a69c96,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0x063a9d7bfe9e76e5818982b4aef32f05364be5dd,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0x55d54f5975f65769d53d527f9c509db19ca53ee1,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0x3199d2572b121e90c3fcf6bafaec90fc3ca86956,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0xc90ad67ada42886381b860af135584740c3ab70e,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0xfd97eefba80da487aea1eafb09493be6ee5d9dc4,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0x09aad007cf98c397e71f75ac3f7e2519254773c8,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0x3cf4a3819792c33a0927c936a2befeb1b911f981,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0x9d6ee784c8d7e1bd63e77825355c53ba395314b7,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0xaa09e92c88aa7d527fecf593eb02daf4c484d208,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0x2c2ba7d66d30741ac5bf28afead06570b9f05970,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0x78e45fd3526353776a2c5912104106d818d1446e,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0xc013f1113024304f88b4c10e66300b54654b4299,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0xa19dab2fa32140789291310cef8a110f5e5591a1,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0xd33f0267349f67fb10f6cac1721d968950879e8b,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0x215002ae4ad653f97e36f8ceac25b37c3a8b4a06,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0x78d87889f0cb8557c50f4ba7ff570dad687876f0,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0xb5b435dcd06ca0dec4a97ac17de67401790b9a25,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0xfdf7f514b1ba3ddb77dabdc6b0a7c01b34e03532,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0x7fc63feb7e6ac9dec68d5004c2118d08783185a4,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0xf6f02ba2a13b4dade2e3ee9fea14598146b51778,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0xcedf0dcf3f5e536bcfce2a4c4e7db2aa9dd7f29d,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0x12a6defcfa747d7d827e3054e4c49c15299ae748,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0xe488309601f8a90b12ee9d40c23f44a6b3113c49,0.000000,0.000000,0.000000,4.04,2.0,2023-10-03
0x1c8483ba57a13ec4583f31c54db1c275e673417e,0.000000,0.000000,0.000000,4.03,2.0,2023-10-03
0xa79e28d8b20fc6acab3df3132b3474b0ad528650,0.000000,0.000000,0.000000,4.03,2.0,2023-10-03
0x0d0169c4e3f6607b6f67378c7c8cebb787951273,0.000000,0.000000,0.000000,4.03,2.0,2023-10-03
0x3598609f7a43ad0e4e8f2837b12ed63c87eeeb66,0.000000,0.000000,0.000000,4.03,2.0,2023-10-03
0x5464415e487fd9f7c8fefd817d2deaff94638508,0.000000,0.000000,0.000000,3.93,2.0,2023-10-20
0xa6ba490cefc13bb57ed436a6cdcad7a3157c134a,0.000000,0.000000,0.000000,3.92,2.0,2023-10-22
0x212192039a2a8e0abc656658cac13ee141c56b89,0.000000,0.000000,0.000000,2.29,1.1,2024-09-05
0xdd9f8cea125198e54ba091eff8fb58ccd7a8d550,0.000000,0.000000,0.000000,3.55,1.8,2023-12-31
0x5e8b10f603bfd943cb1e360d5223d6a59b7e04c1,0.000000,0.000000,0.000000,2.81,1.4,2024-06-08
0xae7949fc9655f07f16ae02fd4e5caf8a7d0f63b6,0.000000,0.000000,0.000000,2.33,1.1,2024-08-30
0x911895f386753161483880618fc0c601e884848c,0.000000,0.000000,0.000000,3.06,1.5,2024-04-13
0xbc8bffe1cf88fedfe7897df0ca0ead7eb5ffd91a,0.000000,0.000000,0.000000,2.97,1.5,2024-05-04
0x0222a8a130e2cc6775f6adfd195021a14888922f,0.000000,0.000000,0.000000,3.19,1.6,2024-03-17
0x449fa2bda773e49e90fd7f2ecd33557103539cc3,0.000000,0.000000,0.000000,4.29,2.2,2023-08-22
0xbc3050e47bbc841774e83eca9f2e8e6ef0d9ffa9,0.000000,0.000000,0.000000,2.53,1.2,2024-07-23
0x95dbbf7ecf1bdda193b2c92703f78ae3734e39e4,0.000000,0.000000,0.000000,2.89,1.4,2024-05-21
0xceb7a0ace66f4b50065e662c46a8fd8c49479f6f,0.000000,0.000000,0.000000,2.33,1.1,2024-08-28
0xb233cdf0a79f353bd7bbd5a4cd28a382ceb61533,0.000000,0.000000,0.000000,2.94,1.4,2024-05-11
0x7de140657de51196257db7d296bb5005ef114d73,0.000000,0.000000,0.000000,2.66,1.3,2024-07-03
0xb15339b9e03b3821b287b0e36b4755d2320022fe,0.000000,0.000000,0.000000,2.22,1.1,2024-09-18
0x7f7e8ee5b842dee77429534225742a1fd7366383,0.000000,0.000000,0.000000,2.91,1.4,2024-05-18
0x6263eecb3db6f28f96377786c017623bd53bb2a2,0.000000,0.000000,0.000000,2.69,1.3,2024-06-27
0xd72b70cab0b718fa2a9e44bfd6312a47888ec5ce,0.000000,0.000000,0.000000,5.06,2.5,2023-04-02
0xdd494f92e4f425a04969bae038aa2b83bd70bb15,0.000000,0.000000,0.000000,3.59,1.8,2023-12-23
0x45afe9bcdb45a866bb0f401b0a20882ed3f2cff1,0.000000,0.000000,0.000000,2.06,1.0,2024-10-15
0x68d758867a1afbdd3e6494c2d8de311b18633bfd,0.000000,0.000000,0.000000,3.41,1.7,2024-02-02
0xcebd05593c03b749fef234ed82b27645ef847fae,0.000000,0.000000,0.000000,2.34,1.1,2024-08-27
0xe01758302c24ac4267ac97575a9d9e22254889a7,0.000000,0.000000,0.000000,2.50,1.2,2024-07-29
0x854dac9b6850989a779595ed1f6a1d2208c9227c,0.000000,0.000000,0.000000,2.72,1.3,2024-06-21
0x2e2a4e7877a42ee9ec67da2dc3f71fa60d1ffbdc,0.000000,0.000000,0.000000,2.35,1.1,2024-08-25
0x01dc0ceec12f06a92ea6872e4c616fad445371ae,0.000000,0.000000,0.000000,2.64,1.3,2024-07-06
0x775b8bf85e499af2286ff486d25ea2d74f5c563c,0.000000,0.000000,0.000000,2.41,1.2,2024-08-13
0x8f437087a77759d7fc31320faedbefef2ec43ca1,0.000000,0.000000,0.000000,2.60,1.3,2024-07-12
0xdd2ddc9fbe3eec4b2f984839cdb6f2c749b65236,0.000000,0.000000,0.000000,2.30,1.1,2024-09-04
0xecbd1ca8258af9bc3c0855d46dd4b39e59728113,0.000000,0.000000,0.000000,3.08,1.5,2024-04-08
0x654e8b6a476772858894baf3746556b0b4321e2a,0.000000,0.000000,0.000000,2.99,1.5,2024-04-28
0x8f719a1bd6a16dfbe058fae0e64f82bbd4f33c96,0.000000,0.000000,0.000000,2.60,1.3,2024-07-12
0x3e4aea5c2e1433910621b4378dfa541264fc145b,0.000000,0.000000,0.000000,2.38,1.2,2024-08-20
0x472ffd1a12d8fb4980efb6c46f541671cf13a3e3,0.000000,0.000000,0.000000,2.29,1.1,2024-09-06
0x230052dd7a0a4c9a090bd598def27d0f5cc2e8d6,0.000000,0.000000,0.000000,3.44,1.7,2024-01-26
0xfb6e542237ec06e7049f0361cc4ddf5d6ac0a4c7,0.000000,0.000000,0.000000,2.92,1.4,2024-05-16
0x02c21d4b83fe67661aa0873c01bcf65aababf973,0.000000,0.000000,0.000000,2.64,1.3,2024-07-06
0x0c7135758568c4d1f1aa390deda890fd5db15c5f,0.000000,0.000000,0.000000,2.32,1.1,2024-08-31
0x0b8c87738ab223809227fc63c0411246380f4044,0.000000,0.000000,0.000000,2.41,1.2,2024-08-13
0x9846de81d619d58afcdeb0710262373086c0d2e7,0.000000,0.000000,0.000000,3.04,1.5,2024-04-17
0xcad9d849a18c7a6b47a732856a6062fc7689543d,0.000000,0.000000,0.000000,4.02,2.0,2023-10-06
0x749a446b47ae42266ab2f119299f7545ac6eb1d6,0.000000,0.000000,0.000000,3.06,1.5,2024-04-13
0xe0fb8287c93a796ae8089a0aa8339396213aba79,0.000000,0.000000,0.000000,2.37,1.2,2024-08-21
0xadb5af117c5e0211be93d6f46974c7f276ae0fc5,0.000000,0.000000,0.000000,3.92,2.0,2023-10-22
0x694f103a71dabf3eb691d41b3e5bdb50437a6f04,0.000000,0.000000,0.000000,2.38,1.2,2024-08-19
0x9b5c1aab928e4f557e07e663c2f92db8ca5b9ef1,0.000000,0.000000,0.000000,2.50,1.2,2024-07-29
0x53d18a8d1b4d04293ae1e1daac723c0e339c4290,0.000000,0.000000,0.000000,2.13,1.0,2024-10-04
0x2368b2ab340fcc3cb27e47eb0e95684351aa852e,0.000000,0.000000,0.000000,2.42,1.2,2024-08-11
0xaecaf600838d632cd594f08566b6d55be6ea0593,0.000000,0.000000,0.000000,3.94,2.0,2023-10-19
0xcea2f2c4a4d7a42991ac4e9e731d094771e99ca8,0.000000,0.000000,0.000000,2.39,1.2,2024-08-17
0xa50d0e425461ccab26ef30104cdd879b90db3843,0.000000,0.000000,0.000000,2.22,1.1,2024-09-18
0xd10b0d4db3cf63f7704aa3cc2107882287d4d355,0.000000,0.000000,0.000000,2.21,1.1,2024-09-20
0x8711469d65d7817a8362fe669ae8b2650e8844da,0.000000,0.000000,0.000000,2.33,1.1,2024-08-29
0x194622a56b85ee074bd7875cea52f6d21d5a9d27,0.000000,0.000000,0.000000,2.57,1.3,2024-07-16
0x73eaf23c2dd9d2ca04171613637ed1bd746280bc,0.000000,0.000000,0.000000,2.95,1.4,2024-05-10
0xc50e8d9cb62ebe2c8d2f81527e7ee51758cabda8,0.000000,0.000000,0.000000,2.97,1.5,2024-05-03
0x9533e299e7c438fa064527df507cd63d017ddca6,0.000000,0.000000,0.000000,2.36,1.2,2024-08-23
0x4c0a90e1370a91269546b752bca379a2583c12d1,0.000000,0.000000,0.000000,3.10,1.5,2024-04-02
0xe851b56120146f86155c3820a1282c4b68df9b96,0.000000,0.000000,0.000000,2.60,1.3,2024-07-12
0xc1df018cfe1967a389bc1a60b6420cb7f6e2fbfe,0.000000,0.000000,0.000000,2.30,1.1,2024-09-04
0x7caa00a64b447ec88583b1d7675fef942e1d1ed2,0.000000,0.000000,0.000000,3.02,1.5,2024-04-22
0xfcf6aca6728f0f086593e113c6ee355837bebc3c,0.000000,0.000000,0.000000,3.02,1.5,2024-04-23
0x3c3c32ce9e7377604f01db786f318fbd355223f3,0.000000,0.000000,0.000000,2.73,1.3,2024-06-20
0x86bda5aad9c693b302cdd1a4b5482e87b265b604,0.000000,0.000000,0.000000,3.12,1.5,2024-03-30
0x61997a9ab0680bf86501ffdc3a36b2e049d80dc3,0.000000,0.000000,0.000000,2.94,1.4,2024-05-10
0x654272cf5bf933458d6be4f17ccaa9c2ad27983f,0.000000,0.000000,0.000000,2.89,1.4,2024-05-23
0xb4e876a98c1655aef3e2a368bd7b22b24a9792cb,0.000000,0.000000,0.000000,2.91,1.4,2024-05-18
0x2cfb90a23e3fad741e2ac843da1c8deaddff37dc,0.000000,0.000000,0.000000,2.12,1.0,2024-10-05
0x227945e5e9621dca35bb9b04287fd931120f2dc5,0.000000,0.000000,0.000000,2.71,1.3,2024-06-24
0xc86a370c4a24a74cf0a238ba9660f6963b606c38,0.000000,0.000000,0.000000,2.97,1.5,2024-05-05
0x36abb3923cc222200253af9281118e7aa1cc16f4,0.000000,0.000000,0.000000,2.99,1.5,2024-04-30
0x69443bfdbebc6a24b5ae924c344e5980a0b37012,0.000000,0.000000,0.000000,4.75,2.4,2023-05-25
0x1ea869dcebd1f0ef33d27124a530e62d47366569,0.000000,0.000000,0.000000,2.62,1.3,2024-07-07
0x47cea0a2a40eb1e5326dc52f2ec451f2a22ebe82,0.000000,0.000000,0.000000,2.60,1.3,2024-07-12
0x444eb098f0a692e75a5a3c0ecb9d96fd299feb09,0.000000,0.000000,0.000000,3.09,1.5,2024-04-06
0x5e41408f718d121b08f45c131891263f45779f04,0.000000,0.000000,0.000000,2.84,1.4,2024-06-02
0x7d4916d93da5bdc2a6cf7fadc63d78747d81eece,0.000000,0.000000,0.000000,4.20,2.1,2023-09-07
0x7821664b5814f3c3da460c11c9b47acdbfc705dc,0.000000,0.000000,0.000000,3.47,1.7,2024-01-19
0x82964cec293ac23af16165d3421757cd1671477d,0.000000,0.000000,0.000000,2.60,1.3,2024-07-12
0xfc067a93317b836001a708e817a219ce4c7a6437,0.000000,0.000000,0.000000,2.30,1.1,2024-09-04
0xac62dc84c82f0e48cb92594f3be92b28829a361d,0.000000,0.000000,0.000000,3.19,1.6,2024-03-16
0x2cb133a981b38a88255ce5a61e91495d355f92ef,0.000000,0.000000,0.000000,2.39,1.2,2024-08-17
0xf65da45392556ecf05190885d514d2f214302331,0.000000,0.000000,0.000000,2.90,1.4,2024-05-19
0x88941b4ecf8c41f4912256461bbfb01ae49d05d0,0.000000,0.000000,0.000000,2.24,1.1,2024-09-15
0xf20824e8f9265b22ffa17301cd47a3cef8c5d735,0.000000,0.000000,0.000000,2.71,1.3,2024-06-24
0x5739ab18f2c32cf31467f173c6e2da7c7578fffa,0.000000,0.000000,0.000000,3.94,2.0,2023-10-19
0xb6c2401c675a1b90430f4441a448dcdba6fb892c,0.000000,0.000000,0.000000,2.29,1.1,2024-09-06
0x2c4817f6530423b5c7da7cfca203ae1a9655a874,0.000000,0.000000,0.000000,4.32,2.2,2023-08-13
0x76dc495316611b0bc906558f6117394347b01380,0.000000,0.000000,0.000000,2.75,1.3,2024-06-17
0x10dbc99c90234e4447f0366e8368d688f622475a,0.000000,0.000000,0.000000,2.99,1.5,2024-04-29
0x4cd24c86b3b28a6583d906dea9b1567ead81282c,0.000000,0.000000,0.000000,4.60,2.3,2023-06-19
0xb9e99deab5c95ec76c1b9411fb724eacb83dda05,0.000000,0.000000,0.000000,2.67,1.3,2024-07-01
0xa19d24a70f9c347ec86de32c7602c99d06e3fb23,0.000000,0.000000,0.000000,2.60,1.3,2024-07-12
0x91da4e77957f761454472c919fdac03c28ae8cf0,0.000000,0.000000,0.000000,3.77,1.9,2023-11-19
0xd26d9e3cb7c77c32758e3adb32bdd5148508bf72,0.000000,0.000000,0.000000,3.51,1.8,2024-01-10
0xd01cd37110ee7d56a02a1a340352cb8aee3f0724,0.000000,0.000000,0.000000,2.15,1.0,2024-10-02
0x282961412afb1c494eea3a5e24270c11ef89b814,0.000000,0.000000,0.000000,2.43,1.2,2024-08-10
0x56a4973143e27dd3bd0ab488b992881b72145c26,0.000000,0.000000,0.000000,2.21,1.1,2024-09-20
0xaa1345ee93006fab4f84ab6da9475c2a740ad14d,0.000000,0.000000,0.000000,2.50,1.2,2024-07-29
0x9a62be3d5404921df5e41d4e442e22784cac8a44,0.000000,0.000000,0.000000,2.70,1.3,2024-06-26
0xab15d21c8a19791534979d57dcd458f6a7f27409,0.000000,0.000000,0.000000,2.66,1.3,2024-07-03
0x76eedc9c2dca5743a1cb92b2ebe7eebb8885c49a,0.000000,0.000000,0.000000,2.29,1.1,2024-09-06
0x283ad9008af766c676f2d7241f15c79f55b57579,0.000000,0.000000,0.000000,2.39,1.2,2024-08-17
0x7462492e1c8ad0eb2f0f470f92a37ca7bbde9c5f,0.000000,0.000000,0.000000,3.94,2.0,2023-10-19
0x20465fc94f5e26c83a9c03b459787697cd3ff26c,0.000000,0.000000,0.000000,2.34,1.1,2024-08-28
0xe1eb548737aba9eafa4db6aaddcceaf72f4efee4,0.000000,0.000000,0.000000,2.71,1.3,2024-06-24
0x0deb3d734bdf99b24885fd1cd5939379965133db,0.000000,0.000000,0.000000,3.03,1.5,2024-04-19
0x002a4230a05296dd9428afeae139824cc4febf44,0.000000,0.000000,0.000000,2.70,1.3,2024-06-25
0x7ee2c842e19d5204d604a5e3737c8f201e57bee3,0.000000,0.000000,0.000000,2.40,1.2,2024-08-15
0xcbcffd5fce2908938669bbd6a17367c6e3e7e50c,0.000000,0.000000,0.000000,2.60,1.3,2024-07-12
0x64d870b3df4558ce003bcc61800f375c301872fd,0.000000,0.000000,0.000000,2.72,1.3,2024-06-22
0xb2b175618617348bf33269c428924166c01fd628,0.000000,0.000000,0.000000,3.18,1.6,2024-03-17
0xd98ec678e08dc9771369d3842c186b1a946c46ef,0.000000,0.000000,0.000000,3.26,1.6,2024-03-01
0x8c9f1b62f8a2df6b27f38e9b18e0088de8241559,0.000000,0.000000,0.000000,2.70,1.3,2024-06-27
0xad1beee265116d2a6af28301294be2a75f10188b,0.000000,0.000000,0.000000,2.60,1.3,2024-07-12
0xe15ebb6573496fd6860f7194285375fb94c9a7c2,0.000000,0.000000,0.000000,3.74,1.9,2023-11-25
0x08e82ef952c3d3f438224d457de18cc98e176a06,0.000000,0.000000,0.000000,2.29,1.1,2024-09-05
0xa9a825999a9a862bf52cf195f221b419e4866b91,0.000000,0.000000,0.000000,2.30,1.1,2024-09-04
0xf9f154030ed04f11cf2ed0d2cae41862f46e8c2f,0.000000,0.000000,0.000000,2.41,1.2,2024-08-14
0x2c7fe2eb329489135309c2eb1cf9b2a642cf352c,0.000000,0.000000,0.000000,2.81,1.4,2024-06-10
0xcbf58f7f2b24a477f9b53e725b8bf4aad113b57d,0.000000,0.000000,0.000000,2.33,1.1,2024-08-30
0xdf45f93be57bb6d79b12b6cf4d4fb99bad66d43b,0.000000,0.000000,0.000000,2.32,1.1,2024-09-01
0x3d4093c1db9a7a04762b56ec5764c2a54d7aee8b,0.000000,0.000000,0.000000,2.71,1.3,2024-06-24
0xd1d1bd88427effdc92ed72400e80fc20d9ade532,0.000000,0.000000,0.000000,2.60,1.3,2024-07-12
0x0b1b54c3af2d38fc7e76237a2bcdc22931d16d8d,0.000000,0.000000,0.000000,2.60,1.3,2024-07-12
0x2e5b8af06382822c993f34f878f838c30d03c190,0.000000,0.000000,0.000000,2.60,1.3,2024-07-12
0xb5ee0895c24b1f0567cda3d2f140f3f9cd1358e8,0.000000,0.000000,0.000000,2.60,1.3,2024-07-12
0xaf4337d01bb4bd6ae0e801501dd7fb463fecbad6,0.000000,0.000000,0.000000,2.38,1.2,2024-08-20
0xf06c94621a347c9177d44b5c59195bc00c1967ce,0.000000,0.000000,0.000000,4.13,2.1,2023-09-17
0xe8d4836d49df0a2070473c04ee24d9a8be0403fd,0.000000,0.000000,0.000000,2.49,1.2,2024-07-31
0xa43e7a000254462cbc86925ce1ce60b150483149,0.000000,0.000000,0.000000,2.28,1.1,2024-09-07
0x8c79430992bc2d7c1453a249e11f148e502cd988,0.000000,0.000000,0.000000,4.09,2.1,2023-09-24
0x7979697b737f7efd6068cfbe000e3f63a06ab229,0.000000,0.000000,0.000000,3.16,1.6,2024-03-22
0x4829db6116b0eeb24ef58f1c059a595407241787,0.000000,0.000000,0.000000,2.35,1.1,2024-08-25
0x08a4885446743cdf282b7ea88923a12a04c0f9e2,0.000000,0.000000,0.000000,3.33,1.7,2024-02-19
0xa9aa0fc94f39018f72c13dc04f9d6ef80e865359,0.000000,0.000000,0.000000,2.55,1.2,2024-07-20
0xb54f1130ee26d1f803e31a5623a4a5fe9463deb6,0.000000,0.000000,0.000000,2.32,1.1,2024-08-30
0x5ab8afdd3f65f7cfe7b1702302d865a507938912,0.000000,0.000000,0.000000,2.90,1.4,2024-05-20
0x938f8a17308d8a9150428fd54f8ac702990a26fc,0.000000,0.000000,0.000000,2.44,1.2,2024-08-07
0x816b14707a95334c4dc7338be448d72bef31a3be,0.000000,0.000000,0.000000,2.38,1.2,2024-08-20
0xf5173a20b01f0724aaebb0080a20207300aa2a7a,0.000000,0.000000,0.000000,2.41,1.2,2024-08-14
0x438efc941d6cb004c942ed2dfb58b2e5aa3982a1,0.000000,0.000000,0.000000,2.39,1.2,2024-08-18
0x47db549d5adfbb17c326d6c759a8dc3d2f77df8f,0.000000,0.000000,0.000000,3.53,1.8,2024-01-04
0x4745202fcf122d5ef1e835406b8eda7f2757b237,0.000000,0.000000,0.000000,2.14,1.0,2024-10-03
0x8a19923924599aa38d04e73fe495caf390abc9b5,0.000000,0.000000,0.000000,2.28,1.1,2024-09-07
0x5136ce0f85ebf783ed3901efdf8ca580f7f3c484,0.000000,0.000000,0.000000,3.96,2.0,2023-10-15
0xeda46a7bc1c08e037e44b7496c828368a2400438,0.000000,0.000000,0.000000,2.28,1.1,2024-09-07
0x44e753992d4b9f6461e8a434463412bea4b70980,0.000000,0.000000,0.000000,4.54,2.3,2023-07-01
0x038ce3e614f2d10c8cb34041c17545cdc23659f7,0.000000,0.000000,0.000000,2.60,1.3,2024-07-12
0x9761c1249846ce43fed8d53885c5243e1794998f,0.000000,0.000000,0.000000,2.91,1.4,2024-05-18
0x4b16c7cc2fbd0d659c12bccc0781943b428cc8d1,0.000000,0.000000,0.000000,2.26,1.1,2024-09-11
0x27c59c2ab3c595942fb4162df343c3cc8ac11220,0.000000,0.000000,0.000000,3.01,1.5,2024-04-24
0x07d12056932cc74e5f9731ed8553f147a4a1beb5,0.000000,0.000000,0.000000,3.47,1.7,2024-01-21
0x57a83b3ddd00918dde5a56ce565375864769fcd8,0.000000,0.000000,0.000000,2.47,1.2,2024-08-04
0xc4210c14574d02960c55c2ecc029043a7a577b1a,0.000000,0.000000,0.000000,2.91,1.4,2024-05-17
0x464f62159e067a8c231b5c3f9a7144e191750051,0.000000,0.000000,0.000000,2.30,1.1,2024-09-04
0x0a5558567d11a72e4f646863220ddc197d84587e,0.000000,0.000000,0.000000,2.97,1.5,2024-05-03
0xf180202c58b8560905375e1c1ac30bf4a6ba3d50,0.000000,0.000000,0.000000,2.48,1.2,2024-08-02
0xdc9b1ff5fb240c2ed71f21cba8d783a5eb055d0e,0.000000,0.000000,0.000000,3.04,1.5,2024-04-17
0xc491e9915e92ddca2837a26850fbca9809a841ad,0.000000,0.000000,0.000000,2.57,1.3,2024-07-16
0x4be495a7b13a0ef0303ccd3d5ded6039a41e03db,0.000000,0.000000,0.000000,2.52,1.2,2024-07-26
0x19034cb2ad0ffab391a9e88b27ff008d53bad406,0.000000,0.000000,0.000000,2.60,1.3,2024-07-12
0x075eb0f8bb80a5479bc534fe1016c5654e179a82,0.000000,0.000000,0.000000,3.92,2.0,2023-10-22
0xac79cfddf0db5451873a48fa273bc14f753de135,0.000000,0.000000,0.000000,3.06,1.5,2024-04-12
0xeaeea9a0d6eaaf14a725507f06fc4c484aaafe90,0.000000,0.000000,0.000000,2.51,1.2,2024-07-27
0x0cebf1b2f20db50beb83b1f9ce226898760e1d44,0.000000,0.000000,0.000000,3.94,2.0,2023-10-19
0xdec68bf8ac6ae88bcac6f0b06f1f139c554f849a,0.000000,0.000000,0.000000,3.59,1.8,2023-12-23
0xa1e188d1e674c6059532c4ee8ac2ef70ec444692,0.000000,0.000000,0.000000,2.26,1.1,2024-09-12
0x694de1258bf96d4b9dd86ecd745fceb1bba2a85a,0.000000,0.000000,0.000000,3.12,1.5,2024-03-30
0x1fa416ecd8edbc499561e51df8d481b2fbad7b80,0.000000,0.000000,0.000000,2.74,1.3,2024-06-19
0x0c6cc27d9cd895f66cd6ee901cffc15347c1d371,0.000000,0.000000,0.000000,2.32,1.1,2024-09-01
0x9207962945abf3f2b9fe2d0e403fb00f92f3d878,0.000000,0.000000,0.000000,2.32,1.1,2024-08-31
0xe0a788086f44636597656bd2851ef9a6b91740a8,0.000000,0.000000,0.000000,3.02,1.5,2024-04-22
0xf0c2a51d57c3a542a31ce66a9e0bfb5340351bdc,0.000000,0.000000,0.000000,3.41,1.7,2024-02-03
0xf3bd087d1ac8044147092174983117c30b4dc940,0.000000,0.000000,0.000000,2.40,1.2,2024-08-15
0x9de999f41ad1f2a76eaf480904c8bb23dfaa45eb,0.000000,0.000000,0.000000,2.34,1.1,2024-08-27
0xf0542a7e93e3a4c42044ec939802608bde015464,0.000000,0.000000,0.000000,4.21,2.1,2023-09-06
0xebfa707a23aed604c968edfde103c5ef3e0604d2,0.000000,0.000000,0.000000,2.73,1.3,2024-06-20
0x953407cd3d38b68bd438d65ff805778855303c6e,0.000000,0.000000,0.000000,3.93,2.0,2023-10-20
0xbddce9d92d37b909005919d2e4b766a1f68f2f77,0.000000,0.000000,0.000000,3.04,1.5,2024-04-16
0x186472ece159e9cb4a4a536eba2b790ff142ee58,0.000000,0.000000,0.000000,2.34,1.1,2024-08-27
0x8c64ee04d31524713acdb1e5904dc8582401d1aa,0.000000,0.000000,0.000000,2.48,1.2,2024-08-02
0x525fd952998e53ece5460adbdc38a32cbb7fe188,0.000000,0.000000,0.000000,2.90,1.4,2024-05-19
0xd058ebfdddfc61dae347e28c3323f463d5226e78,0.000000,0.000000,0.000000,2.28,1.1,2024-09-08
0x121a0735c9adee82ce3b276129b8eef9d52e8b72,0.000000,0.000000,0.000000,2.32,1.1,2024-08-31
0xdd2f095b35edf35ce28d87c20b95c79bdca8dfdf,0.000000,0.000000,0.000000,2.71,1.3,2024-06-24
0xef18bc0968408e74ff27aec65feee911fe7a1597,0.000000,0.000000,0.000000,3.64,1.8,2023-12-14
0x65a701bb20795749ad55c09c7603ad0691f6b2d7,0.000000,0.000000,0.000000,2.62,1.3,2024-07-08
0xd0db739639411633ffb91c0ac4f718392ee80ba2,0.000000,0.000000,0.000000,2.96,1.4,2024-05-07
0xa5cf2d2416c0ea9132385880d68a57cdf7b7b58d,0.000000,0.000000,0.000000,2.32,1.1,2024-08-30
0x91ce2e34f26103f8fb28bedf82d4e52bb64c975e,0.000000,0.000000,0.000000,2.53,1.2,2024-07-24
0xb76ebcae1fed7b7bbc7b97b80f70fda4655a6b71,0.000000,0.000000,0.000000,3.51,1.8,2024-01-10
0xf39abadc748626de189c0d55fce335792d255fdb,0.000000,0.000000,0.000000,2.48,1.2,2024-08-02
0x1e5820a823cc30dc94977454eae33f20f9d139e5,0.000000,0.000000,0.000000,3.17,1.6,2024-03-20
0x6e9543ac928c81729ea87a50cdbbd592777aecf0,0.000000,0.000000,0.000000,2.20,1.1,2024-09-23
0xbe97fc698890ff7b6f6fd574ae1661d2e4cfa432,0.000000,0.000000,0.000000,2.91,1.4,2024-05-18
